config,baseline,steps,normalization,intervention,gain_group,repair_rho_inside_scale,output_scale,base_zero_slope_gain,effective_zero_slope_gain,analytic_local_lr_ceiling,measured_eps1_diagonal_deficit_lower_bound,measured_eps1_full_deficit_lower_bound_out_of_subspace,sampled_diagonal_residual_after_scaled_shift,target_component_count,target_lower_pass,target_upper_pass,target_lower_fail_below,target_upper_fail_above,target_left_censored,target_right_censored,target_log10_width,target_lr_points,bounded_prefix_upper_pass,bounded_prefix_upper_fail,bounded_prefix_right_censored,bounded_prefix_lr_points,best_median_lr,best_median_normalized_lr,best_median_final_ratio,median_first_target_iteration_at_best_lr,max_target_success_fraction,minimum_positive_gradient_norm_observed,maximum_gradient_norm_observed
taylor_quintic:steps=2:current_plus_eps:unrepaired,taylor_quintic,2,current_plus_eps,unrepaired,base_gain,0.0,1.0,3.515625,3.515625,0.5688888888888889,0.006946447475365297,0.006946447475365297,0.006946447475365297,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12,3.0,,True,73,0.5204870989490936,1.8298374572429073,1.1685248678956292e-125,17.0,1.0,2.2227587494850775e-162,2.6898224666571404
taylor_quintic:steps=2:current_plus_eps:raw_grid_repair_1.02x,taylor_quintic,2,current_plus_eps,raw_grid_repair_1.02x,raised_gain,0.007085376424872603,1.0,3.515625,3.5227103764248726,0.5677446585971565,0.006946447475365297,0.006946447475365297,0.0,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12,3.0,,True,73,0.5204870989490936,1.8335253042632516,6.486890237869053e-123,17.5,1.0,2.2227587494850775e-162,2.710843831769549
taylor_quintic:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,taylor_quintic,2,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,0.007085376424872603,0.9979886576903142,3.515625,3.515625,0.5688888888888889,0.006946447475365297,0.006946447475365297,0.0,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12,3.0,,True,73,0.5204870989490936,1.8298374572429073,9.72438236772648e-126,17.0,1.0,2.2227587494850775e-162,2.703402112000649
taylor_quintic:steps=2:current_plus_eps:gain_only_unrepaired_control,taylor_quintic,2,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.0020153959608527,3.515625,3.5227103764248726,0.5677446585971565,0.006946447475365297,0.006946447475365297,0.006960447317549423,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12,3.0,,True,73,0.5204870989490936,1.8335253042632516,7.872472009196794e-123,17.5,1.0,2.2227587494850775e-162,2.697236502572007
taylor_quintic:steps=2:fixed_scale:fixed_scale_control,taylor_quintic,2,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,3.515625,3.515625,0.5688888888888889,,,,1,0.07579273089036216,0.5204870989490936,0.06361454523915885,0.620127652791432,False,False,0.836782413915504,12,1.7738131456325552,2.113386834587591,False,70,0.5204870989490936,1.8298374572429073,4.318342783387245e-124,19.0,1.0,2.2227587494850775e-162,5130.140388180232
taylor_quintic:steps=3:current_plus_eps:unrepaired,taylor_quintic,3,current_plus_eps,unrepaired,base_gain,0.0,1.0,6.591796875,6.591796875,0.3034074074074074,0.007834596493161983,0.007834596493161983,0.007834596493161983,1,0.05339311987371051,0.2583006239120332,0.04481404746557166,0.30774895274935143,False,False,0.6846401568399578,10,3.0,,True,73,0.2583006239120332,1.7026652455138906,4.856201026930161e-122,21.5,1.0,2.2227587494850775e-162,3.220211815014112
taylor_quintic:steps=3:current_plus_eps:raw_grid_repair_1.02x,taylor_quintic,3,current_plus_eps,raw_grid_repair_1.02x,raised_gain,0.007991288423025222,1.0,6.591796875,6.5997881634230255,0.3030400295397794,0.007834596493161983,0.007834596493161983,0.0,1,0.05339311987371051,0.2583006239120332,0.04481404746557166,0.30774895274935143,False,False,0.6846401568399578,10,3.0,,True,73,0.2583006239120332,1.704729400299419,3.330633030540998e-122,21.5,1.0,2.2227587494850775e-162,3.243439999498134
taylor_quintic:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,taylor_quintic,3,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,0.007991288423025222,0.9987891598601127,6.591796875,6.591796875,0.3034074074074074,0.007834596493161983,0.007834596493161983,0.0,1,0.05339311987371051,0.2583006239120332,0.04481404746557166,0.30774895274935143,False,False,0.6846401568399578,10,3.0,,True,73,0.2583006239120332,1.7026652455138906,4.83497210405156e-122,21.5,1.0,2.2227587494850775e-162,3.238339273585785
taylor_quintic:steps=3:current_plus_eps:gain_only_unrepaired_control,taylor_quintic,3,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.0012123080511375,6.591796875,6.5997881634230255,0.3030400295397794,0.007834596493161983,0.007834596493161983,0.007844094437568056,1,0.05339311987371051,0.2583006239120332,0.04481404746557166,0.30774895274935143,False,False,0.6846401568399578,10,3.0,,True,73,0.2583006239120332,1.704729400299419,3.345260654573325e-122,21.5,1.0,2.2227587494850775e-162,3.2252900419567743
taylor_quintic:steps=3:fixed_scale:fixed_scale_control,taylor_quintic,3,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,6.591796875,6.591796875,0.3034074074074074,,,,1,0.04481404746557166,0.2583006239120332,0.037613438866218936,0.30774895274935143,False,False,0.7607112853777309,11,1.7738131456325552,2.113386834587591,False,70,0.2583006239120332,1.7026652455138906,2.59102931119234e-122,20.5,1.0,2.2227587494850775e-162,1779.001574011919
taylor_quintic:steps=4:current_plus_eps:unrepaired,taylor_quintic,4,current_plus_eps,unrepaired,base_gain,0.0,1.0,12.359619140625,12.359619140625,0.16181728395061729,0.005975232481274517,0.005975232481274517,0.005975232481274517,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9,3.0,,True,73,0.12818610191887025,1.5843313988385759,8.290744812806262e-112,31.5,1.0,2.2227587494850775e-162,3.332411878202277
taylor_quintic:steps=4:current_plus_eps:raw_grid_repair_1.02x,taylor_quintic,4,current_plus_eps,raw_grid_repair_1.02x,raised_gain,0.006094737130900008,1.0,12.359619140625,12.3657138777559,0.16173752844125772,0.005975232481274517,0.005975232481274517,0.0,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9,3.0,,True,73,0.12818610191887025,1.585112659433606,7.176925513281987e-112,31.5,1.0,2.2227587494850775e-162,3.3473238418067566
taylor_quintic:steps=4:current_plus_eps:gain_matched_grid_repair_1.02x,taylor_quintic,4,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,0.006094737130900008,0.9995071261399746,12.359619140625,12.359619140625,0.16181728395061729,0.005975232481274517,0.005975232481274517,0.0,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9,3.0,,True,73,0.12818610191887025,1.5843313988385759,8.2466202555142615e-112,31.5,1.0,2.2227587494850775e-162,3.3452716240446345
taylor_quintic:steps=4:current_plus_eps:gain_only_unrepaired_control,taylor_quintic,4,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.0004931169044575,12.359619140625,12.3657138777559,0.16173752844125772,0.005975232481274517,0.005975232481274517,0.005978178969419098,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9,3.0,,True,73,0.12818610191887025,1.585112659433606,7.21532928188615e-112,31.5,1.0,2.2227587494850775e-162,3.334456875010268
taylor_quintic:steps=4:fixed_scale:fixed_scale_control,taylor_quintic,4,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,12.359619140625,12.359619140625,0.16181728395061729,,,,1,0.037613438866218936,0.152725680740085,0.031569805972774166,0.1819630459804838,False,False,0.6085690283021847,9,1.4888013042027184,1.7738131456325552,False,69,0.12818610191887025,1.5843313988385759,6.198501092060149e-112,31.0,1.0,2.2227587494850775e-162,1435.5777991964583
taylor_quintic:steps=5:current_plus_eps:unrepaired,taylor_quintic,5,current_plus_eps,unrepaired,base_gain,0.0,1.0,23.174285888671875,23.174285888671875,0.08630255144032922,0.0038408639253573185,0.0038408639253573185,0.0038408639253573185,1,0.031569805972774166,0.07579273089036216,0.026497248834477422,0.09030227339081447,False,False,0.3803556426888655,6,3.0,,True,73,0.07579273089036216,1.7564424139364248,1.2650063659103875e-122,44.5,1.0,2.2227587494850775e-162,3.443205593198624
taylor_quintic:steps=5:current_plus_eps:raw_grid_repair_1.02x,taylor_quintic,5,current_plus_eps,raw_grid_repair_1.02x,raised_gain,0.0039176812038644645,1.0,23.174285888671875,23.17820356987574,0.08628796420613723,0.0038408639253573185,0.0038408639253573185,0.0,1,0.031569805972774166,0.07579273089036216,0.026497248834477422,0.09030227339081447,False,False,0.3803556426888655,6,3.0,,True,73,0.07579273089036216,1.7567393456936236,1.1897238007772203e-122,44.0,1.0,2.2227587494850775e-162,3.451706521970393
taylor_quintic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,taylor_quintic,5,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,0.0039176812038644645,0.9998309756322549,23.174285888671875,23.174285888671875,0.08630255144032922,0.0038408639253573185,0.0038408639253573185,0.0,1,0.031569805972774166,0.07579273089036216,0.026497248834477422,0.09030227339081447,False,False,0.3803556426888655,6,3.0,,True,73,0.07579273089036216,1.7564424139364248,1.2554555254094334e-122,44.5,1.0,2.2227587494850775e-162,3.45100070956916
taylor_quintic:steps=5:current_plus_eps:gain_only_unrepaired_control,taylor_quintic,5,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.0001690529418117,23.174285888671875,23.17820356987574,0.08628796420613723,0.0038408639253573185,0.0038408639253573185,0.0038415132347029983,1,0.031569805972774166,0.07579273089036216,0.026497248834477422,0.09030227339081447,False,False,0.3803556426888655,6,3.0,,True,73,0.07579273089036216,1.7567393456936236,1.1987747894916096e-122,44.5,1.0,2.2227587494850775e-162,3.443909816943847
taylor_quintic:steps=5:fixed_scale:fixed_scale_control,taylor_quintic,5,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,23.174285888671875,23.174285888671875,0.08630255144032922,,,,1,0.031569805972774166,0.07579273089036216,0.026497248834477422,0.09030227339081447,False,False,0.3803556426888655,6,1.4888013042027184,1.7738131456325552,False,69,0.07579273089036216,1.7564424139364248,1.0988527685398726e-122,44.0,1.0,2.2227587494850775e-162,1240.2894048875085
polar_express_repo_71cc_steps5:steps=1:current_plus_eps:unrepaired,polar_express_repo_71cc_steps5,1,current_plus_eps,unrepaired,base_gain,0.0,1.0,8.237312490495558,8.237312490495558,0.2427976360381685,1.1783240833033362,1.1783268788042391,1.1783240833033362,1,0.031569805972774166,0.2167975283661992,0.026497248834477422,0.2583006239120332,False,False,0.836782413915504,12,3.0,,True,73,0.2167975283661992,1.7858289883194578,6.276810304801645e-129,17.5,1.0,2.2227587494850775e-162,7.402007547850369
polar_express_repo_71cc_steps5:steps=1:current_plus_eps:raw_grid_repair_1.02x,polar_express_repo_71cc_steps5,1,current_plus_eps,raw_grid_repair_1.02x,raised_gain,1.201890564969403,1.0,8.237312490495558,9.439203055464962,0.21188229432590408,1.1783240833033362,1.1783268788042391,0.0,1,0.026497248834477422,0.1819630459804838,0.022239737437781862,0.2167975283661992,False,False,0.836782413915504,12,1.4888013042027184,1.7738131456325552,False,69,0.1819630459804838,1.717586139600694,1.2199603143102284e-123,17.5,1.0,2.2227587494850775e-162,16529.474983607422
polar_express_repo_71cc_steps5:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,polar_express_repo_71cc_steps5,1,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,1.201890564969403,0.8726703347828129,8.237312490495558,8.237312490495558,0.2427976360381685,1.1783240833033362,1.1783268788042391,0.0,1,0.031569805972774166,0.2167975283661992,0.026497248834477422,0.2583006239120332,False,False,0.836782413915504,12,1.7738131456325552,2.113386834587591,False,70,0.2167975283661992,1.7858289883194578,5.0261243838526815e-129,17.0,1.0,2.2227587494850775e-162,14591.282887741378
polar_express_repo_71cc_steps5:steps=1:current_plus_eps:gain_only_unrepaired_control,polar_express_repo_71cc_steps5,1,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.145908093975575,8.237312490495558,9.439203055464962,0.21188229432590408,1.1783240833033362,1.1783268788042391,1.3502511043836427,1,0.026497248834477422,0.1819630459804838,0.022239737437781862,0.2167975283661992,False,False,0.836782413915504,12,3.0,,True,73,0.1819630459804838,1.717586139600694,1.5221680343881274e-123,18.5,1.0,2.2227587494850775e-162,8.636764736947352
polar_express_repo_71cc_steps5:steps=1:fixed_scale:fixed_scale_control,polar_express_repo_71cc_steps5,1,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,8.237312490495558,8.237312490495558,0.2427976360381685,,,,1,0.031569805972774166,0.2167975283661992,0.026497248834477422,0.2583006239120332,False,False,0.836782413915504,12,0.620127652791432,0.7388431077985715,False,64,0.2167975283661992,1.7858289883194578,2.7214488647560878e-129,22.0,1.0,2.2227587494850775e-162,11376.781161317533
polar_express_repo_71cc_steps5:steps=2:current_plus_eps:unrepaired,polar_express_repo_71cc_steps5,2,current_plus_eps,unrepaired,base_gain,0.0,1.0,33.62835047062037,33.62835047062037,0.05947362781731781,15.258580567976619,15.258580567976619,15.258580567976619,1,0.04481404746557166,0.05339311987371051,0.037613438866218936,0.06361454523915885,False,False,0.07607112853777302,2,3.0,,True,73,0.05339311987371051,1.7955225478329826,1.4269802444780072e-125,69.0,0.96875,2.2227587494850775e-162,7.842183949484064
polar_express_repo_71cc_steps5:steps=2:current_plus_eps:raw_grid_repair_1.02x,polar_express_repo_71cc_steps5,2,current_plus_eps,raw_grid_repair_1.02x,raised_gain,15.563752179336152,1.0,33.62835047062037,49.192102649956524,0.040656932561547406,15.258580567976619,15.258580567976619,0.0,1,0.007775044519174121,0.037613438866218936,0.0065257698923257895,0.04481404746557166,False,False,0.6846401568399578,10,0.12818610191887025,0.152725680740085,False,55,0.037613438866218936,1.8502841457249062,2.037953480051112e-110,21.0,1.0,2.2227587494850775e-162,16187.812122456333
polar_express_repo_71cc_steps5:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,polar_express_repo_71cc_steps5,2,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,15.563752179336152,0.6836127886200467,33.62835047062037,33.62835047062037,0.05947362781731781,15.258580567976619,15.258580567976619,0.0,1,0.011036850034165217,0.05339311987371051,0.00926347668896959,0.06361454523915885,False,False,0.6846401568399578,10,0.1819630459804838,0.2167975283661992,False,57,0.05339311987371051,1.7955225478329826,1.173882835561522e-128,21.5,1.0,2.2227587494850775e-162,17018.06912526397
polar_express_repo_71cc_steps5:steps=2:current_plus_eps:gain_only_unrepaired_control,polar_express_repo_71cc_steps5,2,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.4628164022774037,33.62835047062037,49.192102649956524,0.040656932561547406,15.258580567976619,15.258580567976619,22.32050193030746,1,0.031569805972774166,0.037613438866218936,0.026497248834477422,0.04481404746557166,False,False,0.07607112853777309,2,3.0,,True,73,0.031569805972774166,1.5529851360519173,1.135371478594483e-106,80.0,0.96875,2.2227587494850775e-162,12.006532864130863
polar_express_repo_71cc_steps5:steps=2:fixed_scale:fixed_scale_control,polar_express_repo_71cc_steps5,2,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,33.62835047062037,33.62835047062037,0.05947362781731781,,,,1,0.05339311987371051,0.05339311987371051,0.04481404746557166,0.06361454523915885,False,False,0.0,1,0.5204870989490936,0.620127652791432,False,63,0.05339311987371051,1.7955225478329826,1.216642054242959e-115,74.0,0.96875,2.2227587494850775e-162,6513.371309533606
polar_express_repo_71cc_steps5:steps=3:current_plus_eps:unrepaired,polar_express_repo_71cc_steps5,3,current_plus_eps,unrepaired,base_gain,0.0,1.0,132.0366063531563,132.0366063531563,0.015147314485277142,72.24122232547192,72.24122232547192,72.24122232547192,0,,,,,False,False,0.0,0,3.0,,True,73,0.013149712874184644,1.7362434624257492,1.7186752747992582e-61,200.0,0.65625,2.2227587494850775e-162,7.577265237434292
polar_express_repo_71cc_steps5:steps=3:current_plus_eps:raw_grid_repair_1.02x,polar_express_repo_71cc_steps5,3,current_plus_eps,raw_grid_repair_1.02x,raised_gain,73.68604677198137,1.0,132.0366063531563,205.72265312513764,0.009721826787755034,72.24122232547192,72.24122232547192,0.0,1,0.0022814186352993035,0.00926347668896959,0.0019148460186062853,0.011036850034165217,False,False,0.6085690283021847,9,0.026497248834477422,0.031569805972774166,False,46,0.007775044519174121,1.5995027866505602,2.459629768259403e-111,33.0,1.0,2.2227587494850775e-162,16478.055818980523
polar_express_repo_71cc_steps5:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,polar_express_repo_71cc_steps5,3,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,73.68604677198137,0.6418185083041906,132.0366063531563,132.0366063531563,0.015147314485277142,72.24122232547192,72.24122232547192,0.0,1,0.0032385249088738217,0.013149712874184644,0.0027181668598497987,0.015667056101897645,False,False,0.6085690283021847,9,0.037613438866218936,0.04481404746557166,False,48,0.013149712874184644,1.7362434624257492,5.453232940072697e-122,30.0,1.0,2.2227587494850775e-162,16463.179713431735
polar_express_repo_71cc_steps5:steps=3:current_plus_eps:gain_only_unrepaired_control,polar_express_repo_71cc_steps5,3,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.5580728618160211,132.0366063531563,205.72265312513764,0.009721826787755034,72.24122232547192,72.24122232547192,112.55708800973548,0,,,,,False,False,0.0,0,3.0,,True,73,0.00926347668896959,1.9057070016176894,2.226422127489297e-57,182.0,0.65625,2.2227587494850775e-162,11.623487614944763
polar_express_repo_71cc_steps5:steps=3:fixed_scale:fixed_scale_control,polar_express_repo_71cc_steps5,3,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,132.0366063531563,132.0366063531563,0.015147314485277142,,,,0,,,,,False,False,0.0,0,0.5204870989490936,0.620127652791432,False,63,0.013149712874184644,1.7362434624257492,6.309794746192382e-75,226.0,0.65625,2.2227587494850775e-162,1399.572931166099
polar_express_repo_71cc_steps5:steps=4:current_plus_eps:unrepaired,polar_express_repo_71cc_steps5,4,current_plus_eps,unrepaired,base_gain,0.0,1.0,435.4856059157299,435.4856059157299,0.004592574295984921,210.9804647148882,210.98046471488823,210.9804647148882,0,,,,,False,False,0.0,0,3.0,,True,73,0.005477225575051662,2.3852528982885053,2.491970270799756e-05,346.0,0.59375,2.2227587494850775e-162,6.198400491562222
polar_express_repo_71cc_steps5:steps=4:current_plus_eps:raw_grid_repair_1.02x,polar_express_repo_71cc_steps5,4,current_plus_eps,raw_grid_repair_1.02x,raised_gain,215.20007400918595,1.0,435.4856059157299,650.6856799249158,0.003073680675177583,210.9804647148882,210.98046471488823,0.0,1,0.0009502750832828064,0.004597158725329799,0.0007975872694518065,0.005477225575051662,False,False,0.6846401568399577,10,0.00926347668896959,0.011036850034165217,False,40,0.0027181668598497987,1.7686722513507396,9.050125562926743e-122,39.5,1.0,2.2227587494850775e-162,16453.470836299344
polar_express_repo_71cc_steps5:steps=4:current_plus_eps:gain_matched_grid_repair_1.02x,polar_express_repo_71cc_steps5,4,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,215.20007400918595,0.6692718456105897,435.4856059157299,435.4856059157299,0.004592574295984921,210.9804647148882,210.98046471488823,0.0,1,0.0013489367886616623,0.0065257698923257895,0.0011321930132219959,0.007775044519174121,False,False,0.6846401568399578,10,0.013149712874184644,0.015667056101897645,False,42,0.003858498806793542,1.6803206908016064,7.470988719610692e-115,42.0,1.0,2.2227587494850775e-162,15774.03664179493
polar_express_repo_71cc_steps5:steps=4:current_plus_eps:gain_only_unrepaired_control,polar_express_repo_71cc_steps5,4,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.49416116419432,435.4856059157299,650.6856799249158,0.003073680675177583,210.9804647148882,210.98046471488823,315.238816780656,0,,,,,False,False,0.0,0,3.0,,True,73,0.003858498806793542,2.510669919587932,3.2197120041442054e-05,329.0,0.59375,2.2227587494850775e-162,9.415515284720653
polar_express_repo_71cc_steps5:steps=4:fixed_scale:fixed_scale_control,polar_express_repo_71cc_steps5,4,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,435.4856059157299,435.4856059157299,0.004592574295984921,,,,0,,,,,False,False,0.0,0,0.620127652791432,0.7388431077985715,False,64,0.005477225575051662,2.3852528982885053,2.53805590466253e-05,255.0,0.5625,2.2227587494850775e-162,5.800187152797458
polar_express_repo_71cc_steps5:steps=5:current_plus_eps:unrepaired,polar_express_repo_71cc_steps5,5,current_plus_eps,unrepaired,base_gain,0.0,1.0,1000.3265251314292,1000.3265251314292,0.00199934716290486,217.8888134213974,217.8888134213974,217.8888134213974,0,,,,,False,False,0.0,0,3.0,,True,73,0.005477225575051662,5.479014026852424,1.4327263333149618e-05,214.0,0.65625,2.8524655229733614e-66,4.525492398084577
polar_express_repo_71cc_steps5:steps=5:current_plus_eps:raw_grid_repair_1.02x,polar_express_repo_71cc_steps5,5,current_plus_eps,raw_grid_repair_1.02x,raised_gain,222.24658968982536,1.0,1000.3265251314292,1222.5731148212546,0.0016358939811075498,217.8888134213974,217.8888134213974,0.0,1,0.0007975872694518065,0.005477225575051662,0.0006694329500821696,0.0065257698923257895,False,False,0.836782413915504,12,0.007775044519174121,0.00926347668896959,False,39,0.0013489367886616623,1.649173851411069,9.00410082488683e-103,79.5,1.0,2.2227587494850775e-162,17100.25015294895
polar_express_repo_71cc_steps5:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,polar_express_repo_71cc_steps5,5,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,222.24658968982536,0.8182140708023676,1000.3265251314292,1000.3265251314292,0.00199934716290486,217.8888134213974,217.8888134213974,0.0,1,0.0011321930132219959,0.0065257698923257895,0.0009502750832828064,0.007775044519174121,False,False,0.7607112853777309,11,0.011036850034165217,0.013149712874184644,False,41,0.0016071733693414447,1.6076981518370985,1.3790205895329985e-99,81.5,1.0,2.2227587494850775e-162,16968.815547019774
polar_express_repo_71cc_steps5:steps=5:current_plus_eps:gain_only_unrepaired_control,polar_express_repo_71cc_steps5,5,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.2221740442808164,1000.3265251314292,1222.5731148212546,0.0016358939811075498,217.8888134213974,217.8888134213974,266.2980523027775,0,,,,,False,False,0.0,0,3.0,,True,73,0.0032385249088738217,3.959333485268088,1.4585519764044823e-05,247.0,0.6875,7.495070014515443e-67,5.592206232583513
polar_express_repo_71cc_steps5:steps=5:fixed_scale:fixed_scale_control,polar_express_repo_71cc_steps5,5,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,1000.3265251314292,1000.3265251314292,0.00199934716290486,,,,0,,,,,False,False,0.0,0,0.8802851082098913,1.0488043585396196,False,66,0.004597158725329799,4.598659813186789,1.6248905713813604e-05,252.5,0.71875,6.876537973918907e-60,3.7501742564647276
cans_degree5_iter4_delta0.3:steps=1:current_plus_eps:unrepaired,cans_degree5_iter4_delta0.3,1,current_plus_eps,unrepaired,base_gain,0.0,1.0,8.420293602126344,8.420293602126344,0.23752140893221915,1.332394728707223,1.332397828778463,1.332394728707223,1,0.031569805972774166,0.2167975283661992,0.026497248834477422,0.2583006239120332,False,False,0.836782413915504,12,3.0,,True,73,0.2167975283661992,1.8254988410587119,1.5222257157335775e-128,18.0,1.0,2.2227587494850775e-162,7.42047013916287
cans_degree5_iter4_delta0.3:steps=1:current_plus_eps:raw_grid_repair_1.02x,cans_degree5_iter4_delta0.3,1,current_plus_eps,raw_grid_repair_1.02x,raised_gain,1.3590426232813675,1.0,8.420293602126344,9.779336225407711,0.20451285791808613,1.332394728707223,1.332397828778463,0.0,1,0.026497248834477422,0.1819630459804838,0.022239737437781862,0.2167975283661992,False,False,0.836782413915504,12,1.2495844496660804,1.4888013042027184,False,68,0.1819630459804838,1.7794778072424742,1.5927173714730145e-128,17.0,1.0,2.2227587494850775e-162,16993.313938305044
cans_degree5_iter4_delta0.3:steps=1:current_plus_eps:gain_matched_grid_repair_1.02x,cans_degree5_iter4_delta0.3,1,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,1.3590426232813675,0.8610291545401174,8.420293602126344,8.420293602126344,0.23752140893221915,1.332394728707223,1.332397828778463,0.0,1,0.031569805972774166,0.2167975283661992,0.026497248834477422,0.2583006239120332,False,False,0.836782413915504,12,1.4888013042027184,1.7738131456325552,False,69,0.2167975283661992,1.8254988410587119,1.7822059015123378e-128,17.5,1.0,2.2227587494850775e-162,16462.569265814116
cans_degree5_iter4_delta0.3:steps=1:current_plus_eps:gain_only_unrepaired_control,cans_degree5_iter4_delta0.3,1,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.1614008593403646,8.420293602126344,9.779336225407711,0.20451285791808613,1.332394728707223,1.332397828778463,1.5474443829011408,1,0.026497248834477422,0.1819630459804838,0.022239737437781862,0.2167975283661992,False,False,0.836782413915504,12,3.0,,True,73,0.1819630459804838,1.7794778072424742,2.0405549922939985e-128,18.0,1.0,2.2227587494850775e-162,8.754889722539966
cans_degree5_iter4_delta0.3:steps=1:fixed_scale:fixed_scale_control,cans_degree5_iter4_delta0.3,1,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,8.420293602126344,8.420293602126344,0.23752140893221915,,,,1,0.06361454523915885,0.2167975283661992,0.05339311987371051,0.2583006239120332,False,False,0.5324978997644116,8,0.620127652791432,0.7388431077985715,False,64,0.2167975283661992,1.8254988410587119,5.984805340655807e-126,31.5,1.0,2.2227587494850775e-162,14072.401299191151
cans_degree5_iter4_delta0.3:steps=2:current_plus_eps:unrepaired,cans_degree5_iter4_delta0.3,2,current_plus_eps,unrepaired,base_gain,0.0,1.0,34.53354945714925,34.53354945714925,0.057914695461052684,16.49265971318064,16.49265971318064,16.49265971318064,0,,,,,False,False,0.0,0,3.0,,True,73,0.05339311987371051,1.8438539458302803,3.153375549385695e-109,92.0,0.84375,2.2227587494850775e-162,7.9051790520543035
cans_degree5_iter4_delta0.3:steps=2:current_plus_eps:raw_grid_repair_1.02x,cans_degree5_iter4_delta0.3,2,current_plus_eps,raw_grid_repair_1.02x,raised_gain,16.822512907444253,1.0,34.53354945714925,51.3560623645935,0.03894379568669703,16.49265971318064,16.49265971318064,0.0,1,0.0065257698923257895,0.037613438866218936,0.005477225575051662,0.04481404746557166,False,False,0.7607112853777309,11,0.10758948099317438,0.12818610191887025,False,54,0.031569805972774166,1.6213009243759064,6.360279493573141e-115,24.5,1.0,2.2227587494850775e-162,16730.860298744636
cans_degree5_iter4_delta0.3:steps=2:current_plus_eps:gain_matched_grid_repair_1.02x,cans_degree5_iter4_delta0.3,2,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,16.822512907444253,0.6724337471978338,34.53354945714925,34.53354945714925,0.057914695461052684,16.49265971318064,16.49265971318064,0.0,1,0.011036850034165217,0.05339311987371051,0.00926347668896959,0.06361454523915885,False,False,0.6846401568399578,10,0.152725680740085,0.1819630459804838,False,56,0.05339311987371051,1.8438539458302803,5.359216788732263e-115,21.5,1.0,2.2227587494850775e-162,16686.847799720203
cans_degree5_iter4_delta0.3:steps=2:current_plus_eps:gain_only_unrepaired_control,cans_degree5_iter4_delta0.3,2,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.4871353559621308,34.53354945714925,51.3560623645935,0.03894379568669703,16.49265971318064,16.49265971318064,24.526817373323183,0,,,,,False,False,0.0,0,3.0,,True,73,0.031569805972774166,1.6213009243759064,7.368789066121621e-111,104.0,0.84375,2.2227587494850775e-162,11.447461435244474
